typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20220101","2022","52","2022","132","CPV","Cabo Verde","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1741489536.26",,"1741489536.26","4","false","true",
"C","A","20220101","2022","52","2022","132","CPV","Cabo Verde","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","301700381.8","301700381.8","301700381.8","4","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3324296426.259",,"3324296426.259","4","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"740293078.719","740293078.719","4","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","291717735.39",,"291717735.39","4","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"148035826.207","148035826.207","4","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","9100","Pipelines and cables","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","80566395.438",,"80566395.438","0","false","true",
"C","A","20220101","2022","52","2022","132","CPV","Cabo Verde","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","9200","Postal consignments, mail or courier shipment","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","788922.839","734426.095","788922.839","0","false","true",
"C","A","20220101","2022","52","2022","132","CPV","Cabo Verde","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","9200","Postal consignments, mail or courier shipment","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","17645.888","17645.888","17645.888","0","false","true",
"C","A","20220101","2022","52","2022","132","CPV","Cabo Verde","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","9900","Other","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","6324.737","6324.737","6324.737","0","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","9900","Other","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3955326.645",,"3955326.645","4","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","9900","Other","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"31211.409","31211.409","0","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C01","Clearance for home use","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","2939292364.013",,"2939292364.013","0","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C01","Clearance for home use","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","139322086.049",,"139322086.049","4","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C01","Clearance for home use","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2444886519.488",,"2444886519.488","4","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C01","Clearance for home use","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","270562036.393",,"270562036.393","4","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C01","Clearance for home use","0","9100","Pipelines and cables","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","80566395.438",,"80566395.438","0","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C01","Clearance for home use","0","9900","Other","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3955326.645",,"3955326.645","4","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C02","Reimportation in the same state","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2165152.7",,"2165152.7","0","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C02","Reimportation in the same state","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2722.13",,"2722.13","0","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C02","Reimportation in the same state","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1282.423",,"1282.423","0","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C02","Reimportation in the same state","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2161148.147",,"2161148.147","0","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C03","Outright exportation","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"896998836.678","896998836.678","4","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C03","Outright exportation","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"10452662.817","10452662.817","4","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C03","Outright exportation","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"738628598.953","738628598.953","4","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C03","Outright exportation","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"147886363.499","147886363.499","4","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C03","Outright exportation","0","9900","Other","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"31211.409","31211.409","0","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C04","Customs warehouses","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","669290705.276",,"669290705.276","0","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C04","Customs warehouses","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2307403.192",,"2307403.192","0","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C04","Customs warehouses","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","661974183.099",,"661974183.099","0","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C04","Customs warehouses","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","5009118.984",,"5009118.984","0","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C05","Free zone","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3185291.86",,"3185291.86","0","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C05","Free zone","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","264879.521",,"264879.521","0","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C05","Free zone","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2065093.076",,"2065093.076","0","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C05","Free zone","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","855319.263",,"855319.263","0","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C07","Outward processing","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","83154.309",,"83154.309","0","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C07","Outward processing","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1064299.146","1064299.146","0","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C07","Outward processing","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"291165.466","291165.466","0","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C07","Outward processing","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","74556.466",,"74556.466","0","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C07","Outward processing","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"764419.818","764419.818","0","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C07","Outward processing","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","8597.843",,"8597.843","0","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C07","Outward processing","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"8713.862","8713.862","0","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C20","CPC N.E.S.","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","231842154.766",,"231842154.766","4","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C20","CPC N.E.S.","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1121420.282","1121420.282","0","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C20","CPC N.E.S.","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3425848.299",,"3425848.299","0","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C20","CPC N.E.S.","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"80611.488","80611.488","0","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C20","CPC N.E.S.","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","215294791.707",,"215294791.707","0","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C20","CPC N.E.S.","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"900059.948","900059.948","0","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C20","CPC N.E.S.","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","13121514.76",,"13121514.76","4","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C20","CPC N.E.S.","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"140748.846","140748.846","0","false","true",
"C","A","20220101","2022","52","2022","270","GMB","Gambia","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","914919110.614",,"914919110.614","4","false","true",
"C","A","20220101","2022","52","2022","270","GMB","Gambia","X","Export","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"54912295.784","54912295.784","4","false","true",
"C","A","20220101","2022","52","2022","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","17962659788.548",,"17962659788.548","0","false","true",
"C","A","20220101","2022","52","2022","288","GHA","Ghana","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"17378757386.89","17378757386.89","0","false","true",
"C","A","20220101","2022","52","2022","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","762848725.269",,"762848725.269","4","false","true",
"C","A","20220101","2022","52","2022","288","GHA","Ghana","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"6744322002.886","6744322002.886","4","false","true",
"C","A","20220101","2022","52","2022","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","12189056084.472",,"12189056084.472","4","false","true",
"C","A","20220101","2022","52","2022","288","GHA","Ghana","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"9256386575.042","9256386575.042","0","false","true",
"C","A","20220101","2022","52","2022","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","5010754978.806",,"5010754978.806","0","false","true",
"C","A","20220101","2022","52","2022","288","GHA","Ghana","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1378048808.962","1378048808.962","4","false","true",
"C","A","20220101","2022","52","2022","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C01","Clearance for home use","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","10746482300.825",,"10746482300.825","4","false","true",
"C","A","20220101","2022","52","2022","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C01","Clearance for home use","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","715718957.481",,"715718957.481","4","false","true",
"C","A","20220101","2022","52","2022","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C01","Clearance for home use","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","9763361899.908",,"9763361899.908","4","false","true",
"C","A","20220101","2022","52","2022","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C01","Clearance for home use","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","267401443.436",,"267401443.436","4","false","true",
"C","A","20220101","2022","52","2022","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C02","Reimportation in the same state","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","753811.889",,"753811.889","0","false","true",
"C","A","20220101","2022","52","2022","288","GHA","Ghana","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C02","Reimportation in the same state","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"19157983.858","19157983.858","0","false","true",
"C","A","20220101","2022","52","2022","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C02","Reimportation in the same state","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1961.78",,"1961.78","0","false","true",
"C","A","20220101","2022","52","2022","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C02","Reimportation in the same state","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","604293.061",,"604293.061","0","false","true",
"C","A","20220101","2022","52","2022","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C02","Reimportation in the same state","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","147557.047",,"147557.047","0","false","true",
"C","A","20220101","2022","52","2022","288","GHA","Ghana","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C02","Reimportation in the same state","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"19157983.858","19157983.858","0","false","true",
"C","A","20220101","2022","52","2022","288","GHA","Ghana","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C03","Outright exportation","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"17359599403.032","17359599403.032","0","false","true",
"C","A","20220101","2022","52","2022","288","GHA","Ghana","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C03","Outright exportation","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"6744322002.886","6744322002.886","4","false","true",
"C","A","20220101","2022","52","2022","288","GHA","Ghana","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C03","Outright exportation","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"9256386575.042","9256386575.042","0","false","true",
"C","A","20220101","2022","52","2022","288","GHA","Ghana","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C03","Outright exportation","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1358890825.104","1358890825.104","4","false","true",
"C","A","20220101","2022","52","2022","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C04","Customs warehouses","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2048881612.378",,"2048881612.378","4","false","true",
"C","A","20220101","2022","52","2022","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C04","Customs warehouses","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","17120063.978",,"17120063.978","0","false","true",
"C","A","20220101","2022","52","2022","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C04","Customs warehouses","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2029851999.51",,"2029851999.51","4","false","true",
"C","A","20220101","2022","52","2022","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C04","Customs warehouses","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1909548.89",,"1909548.89","0","false","true",
"C","A","20220101","2022","52","2022","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C05","Free zone","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","5166542063.456",,"5166542063.456","0","false","true",
"C","A","20220101","2022","52","2022","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C05","Free zone","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","30007742.031",,"30007742.031","4","false","true",
"C","A","20220101","2022","52","2022","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C05","Free zone","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","395237891.992",,"395237891.992","4","false","true",
"C","A","20220101","2022","52","2022","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C05","Free zone","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","4741296429.433",,"4741296429.433","0","false","true",
"C","A","20220101","2022","52","2022","384","CIV","Côte d'Ivoire","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","17888544321.56",,"17888544321.56","4","false","true",
"C","A","20220101","2022","52","2022","384","CIV","Côte d'Ivoire","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"16428707005.015","16428707005.015","4","false","true",
"C","A","20220101","2022","52","2022","430","LBR","Liberia","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","1917409559.665",,"1917409559.665","0","false","true",
"C","A","20220101","2022","52","2022","430","LBR","Liberia","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"202888717.47","202888717.47","4","false","true",
"C","A","20220101","2022","52","2022","466","MLI","Mali","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","6451821430.364",,"6451821430.364","4","false","true",
"C","A","20220101","2022","52","2022","466","MLI","Mali","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"3904338544.03","3904338544.03","4","false","true",
"C","A","20220101","2022","52","2022","562","NER","Niger","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","3778999578.406",,"3778999578.406","0","false","true",
"C","A","20220101","2022","52","2022","562","NER","Niger","X","Export","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"423349061.682","423349061.682","4","false","true",
"C","A","20220101","2022","52","2022","566","NGA","Nigeria","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","60671382373.661",,"60671382373.661","0","false","true",
"C","A","20220101","2022","52","2022","566","NGA","Nigeria","X","Export","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"63416711381.605","63416711381.605","0","false","true",
"C","A","20220101","2022","52","2022","686","SEN","Senegal","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","12064632482.711",,"12064632482.711","4","false","true",
"C","A","20220101","2022","52","2022","686","SEN","Senegal","X","Export","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"5710291923.345","5710291923.345","4","false","true",
"C","A","20220101","2022","52","2022","768","TGO","Togo","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","2791486760.826",,"2791486760.826","0","false","true",
